,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,detection_size,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,true_positive_mocks,hi_mass,asymmetry,overlap_area,area_gt,mos_name
74,75,64.02857142857142,1192.7428571428572,780.8571428571429,62,1191,779,67,1195,785,35,84.43199157714844,84.43199157714844,3.663804292678833,"[66, 1192, 781]",8.850847866851515,120,461.2325764567517,4,6,38.64644890421846,53.666848718440185,80.50027353176743,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2218397895672115.2,,,,1245mosH
75,76,62.45454545454545,1371.090909090909,1098.5454545454545,62,1370,1098,64,1373,1100,11,20.17625617980957,20.17625617980957,4.107442855834961,"[63, 1371, 1098]",2.9999999999999996,12,461.50355636222326,3,2,15.458579561687385,40.27378391777978,26.849189240655363,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,537787493331573.9,,,,1245mosH
76,77,64.0,1140.3333333333333,764.3333333333334,64,1140,764,65,1142,766,3,9.960187911987305,9.960187911987305,3.392409563064575,"[64, 1140, 765]",3.0000000000000004,4,461.2325764567517,2,2,7.7292897808436924,26.83342426839866,26.83342426839866,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,268676330917907.66,,,,1245mosH
77,78,64.0,1157.0,762.5,64,1157,762,65,1158,764,2,7.213062286376953,7.213062286376953,3.6906607151031494,"[64, 1157, 762]",inf,2,461.2325764567517,1,2,7.7292897808436924,13.41671212284665,26.83342426839866,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,197099477025373.44,,,,1245mosH
78,79,64.0,1188.0,762.0,64,1188,762,65,1189,763,1,2.606466054916382,2.606466054916382,2.606466054916382,"[64, 1188, 762]",,1,461.2325764567517,1,1,7.7292897808436924,13.41671212284665,13.41671212284665,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,72135714374762.1,,,,1245mosH
79,80,64.0,1200.6666666666667,767.6666666666666,64,1200,767,65,1202,769,3,7.31356143951416,7.31356143951416,2.6621992588043213,"[64, 1201, 768]",3.0000000000000004,4,461.2325764567517,2,2,7.7292897808436924,26.83342426839866,26.83342426839866,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,204969905988348.28,,,,1245mosH
80,81,67.0,0.0,846.0,67,0,846,68,1,847,1,-2.5779378414154053,-2.5779378414154053,-2.5779378414154053,"[67, 0, 846]",,1,460.8261646349358,1,1,7.7292897808436924,13.404890081874361,13.404890081874361,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,-73029806781809.97,,,,1245mosH
81,82,79.86754002911208,1159.35807860262,745.2605531295487,70,1148,726,91,1171,765,687,4632.22705078125,4632.22705078125,14.200815200805664,"[81, 1157, 749]",236.5464311358474,18837,459.20121344638824,23,39,162.31508539771752,307.22535558681545,520.9474878414466,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.911285231604424e+17,,,,1245mosH
82,83,74.27272727272727,1119.4848484848485,705.2727272727273,71,1118,704,79,1122,708,33,238.98768615722656,238.98768615722656,11.356913566589355,"[78, 1120, 704]",2.999999999999999,128,459.87814112773196,4,4,61.83431824674954,53.50925300727032,53.50925300727032,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6910260440973900.0,,,,1245mosH
83,84,80.64285714285714,1151.4727891156463,730.5034013605442,71,1147,721,91,1158,741,294,1934.931396484375,1934.931396484375,10.266854286193848,"[86, 1150, 730]",20.352254282662383,4400,459.06585109817763,11,20,154.58579561687384,146.89053596200404,267.0737227658886,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.308339924062474e+16,,,,1245mosH
84,85,81.00553097345133,1175.1261061946902,744.1659292035398,71,1165,723,91,1188,764,904,6404.99609375,6404.99609375,12.953326225280762,"[80, 1185, 725]",247.5555742927674,18860,458.930496477774,23,41,154.58579561687384,307.04423429508006,547.339899848883,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.1013169687371354e+17,,,,1245mosH
85,86,75.79292929292929,1191.1818181818182,770.7222222222222,71,1188,766,81,1196,777,198,1429.69140625,1429.69140625,12.724785804748535,"[80, 1194, 767]",19.6763435219913,880,459.7427401305519,8,11,77.29289780843692,106.98699821926802,147.10712491653942,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.28093014255586e+16,,,,1245mosH
86,87,80.14409221902017,1202.0691642651298,751.5792507204611,71,1196,744,91,1208,763,347,2309.625,2309.625,12.015254020690918,"[78, 1198, 760]",33.933131119669724,4560,459.06585109817763,12,19,154.58579561687384,160.244222088999,253.72003383665452,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,8.315650926579717e+16,,,,1245mosH
87,88,74.8119658119658,1283.6324786324785,631.8974358974359,71,1280,627,81,1289,638,117,945.6075439453125,945.6075439453125,13.52058219909668,"[78, 1284, 631]",21.923352423795755,990,459.87814112773196,9,11,77.29289780843692,120.39582147362981,147.15045012793993,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.230726286430983e+16,,,,1245mosH
88,89,72.0,1105.5,702.1666666666666,72,1104,701,73,1108,705,6,41.30155563354492,41.30155563354492,8.326696395874023,"[72, 1106, 701]",18.688916592848507,16,460.1489663180964,4,4,7.7292897808436924,53.540764949969784,53.540764949969784,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1281987321588509.2,,,,1245mosH
89,90,76.78947368421052,1112.6783625730993,745.561403508772,72,1108,740,83,1117,756,171,1220.3489990234375,1220.3489990234375,12.130011558532715,"[82, 1112, 746]",16.5114313636566,1584,459.6073468644893,9,16,85.02218758928062,120.32492769795805,213.91099313264638,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.102045752334494e+16,,,,1245mosH
90,91,72.0,1123.5,697.0,72,1123,697,73,1125,698,2,18.409759521484375,18.409759521484375,9.232017517089844,"[72, 1123, 697]",inf,2,460.1489663180964,2,1,7.7292897808436924,26.77038238437683,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,584274384657045.0,,,,1245mosH
91,92,80.5695067264574,1120.7713004484306,730.7309417040359,72,1116,722,91,1127,740,223,1173.7293701171875,1173.7293701171875,9.318367004394531,"[80, 1124, 723]",6.854101966249685,3762,459.06585109817763,11,18,146.85650583603015,146.89053596200404,240.36634533679594,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.228944965442445e+16,,,,1245mosH
92,93,80.89546351084813,1129.6903353057198,741.1301775147929,72,1122,733,91,1136,758,507,2762.1396484375,2762.1396484375,12.595601081848145,"[80, 1127, 748]",7.08403951606792,6650,459.06585109817763,14,25,146.85650583603015,186.95159517914084,333.84217464364485,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.3189787009457302e+17,,,,1245mosH
93,94,80.25507900677201,1142.5417607223476,748.0925507900678,72,1133,739,92,1148,762,443,2681.7666015625,2681.7666015625,12.587041854858398,"[81, 1144, 745]",32.18573966398261,6900,459.06585109817763,15,23,154.58579561687384,200.30528218748515,307.1347923558302,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.510338359218084e+17,,,,1245mosH
94,95,75.39285714285714,1142.8214285714287,773.1964285714286,72,1140,770,79,1146,777,56,295.0191650390625,295.0191650390625,10.645068168640137,"[78, 1141, 775]",9.093737921911098,294,459.7427401305519,6,7,54.10502846590584,80.24024803075453,93.61362304579919,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,9758233366181986.0,,,,1245mosH
95,96,72.0,1149.0,707.0,72,1149,707,73,1150,708,1,8.724013328552246,8.724013328552246,8.724013328552246,"[72, 1149, 707]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,292088791799159.5,,,,1245mosH
96,97,72.0,1156.0,723.3333333333334,72,1155,723,73,1158,725,3,21.47598648071289,21.47598648071289,7.57770299911499,"[72, 1156, 723]",19.281470067903932,6,460.1489663180964,3,2,7.7292897808436924,40.15557363319528,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,726527746065814.6,,,,1245mosH
97,98,82.33774834437087,1171.2649006622516,722.2119205298013,72,1168,717,91,1176,728,151,1275.030029296875,1275.030029296875,14.62263011932373,"[80, 1172, 720]",8.333333333333341,1672,458.7951495845177,8,11,146.85650583603015,106.76648387676339,146.80391769072094,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.626132935135343e+16,,,,1245mosH
98,99,75.55913978494624,1178.9247311827958,765.7204301075269,72,1175,761,79,1183,773,93,662.4010620117188,662.4010620117188,12.853351593017578,"[78, 1180, 763]",39.02074942065838,672,459.7427401305519,8,12,54.10502846590584,106.98699821926802,160.48050095002498,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.2832509960122184e+16,,,,1245mosH
99,100,72.0,1180.6666666666667,734.6666666666666,72,1180,734,73,1182,736,3,18.019176483154297,18.019176483154297,6.264571189880371,"[72, 1181, 734]",3.0000000000000004,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,628437735044156.1,,,,1245mosH
100,101,82.22867513611615,1187.470054446461,750.1615245009075,72,1180,739,91,1195,764,551,3989.661376953125,3989.661376953125,12.218806266784668,"[80, 1185, 755]",97.46286488186958,7125,458.7951495845177,15,25,146.85650583603015,200.18716635954343,333.64531490819866,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.474676816815116e+17,,,,1245mosH
101,102,75.5,1193.0454545454545,602.4772727272727,72,1191,597,79,1198,606,44,386.8890686035156,386.8890686035156,13.462870597839355,"[78, 1191, 604]",6.854101966249685,441,459.7427401305519,7,9,54.10502846590584,93.61362304579919,120.36037357379298,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.037381719689494e+16,,,,1245mosH
102,103,72.0,1195.0,621.0,72,1195,621,73,1196,622,1,9.456334114074707,9.456334114074707,9.456334114074707,"[72, 1195, 621]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,339693605749598.94,,,,1245mosH
103,104,72.0,1199.5,728.0,72,1198,727,73,1202,730,6,46.96830749511719,46.96830749511719,8.294317245483398,"[72, 1198, 729]",12.964533152622803,12,460.1489663180964,4,3,7.7292897808436924,53.540764949969784,40.15557363319528,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1703591866374123.0,,,,1245mosH
104,105,72.0,1202.5,589.5,72,1202,589,73,1204,591,2,16.000041961669922,16.000041961669922,8.142855644226074,"[72, 1202, 590]",inf,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,585919205403677.1,,,,1245mosH
105,106,72.0,1205.0,608.0,72,1205,608,73,1206,609,1,9.353829383850098,9.353829383850098,9.353829383850098,"[72, 1205, 608]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,345798136152271.8,,,,1245mosH
106,107,77.35714285714286,1206.9545454545455,770.9675324675325,72,1201,763,83,1214,782,154,1249.363037109375,1249.363037109375,14.785258293151855,"[82, 1206, 772]",191.28288456549814,2717,459.4719613288823,13,19,85.02218758928062,173.75148097900484,253.94448595224821,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.795673760505412e+16,,,,1245mosH
107,108,72.0,1208.0,819.0,72,1208,819,73,1209,820,1,4.547470569610596,4.547470569610596,4.547470569610596,"[72, 1208, 819]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,171285654456954.88,,,,1245mosH
108,109,72.0,1211.0,764.0,72,1211,764,73,1212,765,1,8.482616424560547,8.482616424560547,8.482616424560547,"[72, 1211, 764]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,322465803519801.94,,,,1245mosH
109,110,72.0,1212.5,733.0,72,1212,733,73,1214,734,2,14.380134582519531,14.380134582519531,7.291808128356934,"[72, 1212, 733]",inf,2,460.1489663180964,2,1,7.7292897808436924,26.77038238437683,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,551674581951445.6,,,,1245mosH
110,111,78.0326530612245,1216.665306122449,780.6163265306122,72,1207,767,83,1227,797,245,2012.1514892578125,2012.1514892578125,13.859124183654785,"[82, 1214, 784]",259.7557258140873,6600,459.3365835230689,20,30,85.02218758928062,267.23122852767887,400.84689932160023,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0368356317309418e+17,,,,1245mosH
111,112,75.37288135593221,1218.2372881355932,612.3559322033898,72,1214,609,79,1222,618,59,518.4669799804688,518.4669799804688,13.20726203918457,"[78, 1219, 611]",12.964533152622803,504,459.7427401305519,8,9,54.10502846590584,106.98699821926802,120.36037357379298,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.021792150965938e+16,,,,1245mosH
112,113,82.75581395348837,1215.062015503876,755.6976744186046,72,1211,749,92,1220,761,258,1728.239501953125,1728.239501953125,10.184120178222656,"[87, 1213, 758]",12.942493198725163,2160,458.7951495845177,9,12,154.58579561687384,120.11229493728577,160.14972942880442,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.772896640672651e+16,,,,1245mosH
113,114,80.46309963099631,1225.3782287822878,791.9280442804428,72,1215,772,91,1240,810,542,3960.23583984375,3960.23583984375,14.207027435302734,"[82, 1231, 783]",873.4012758097363,18050,459.06585109817763,25,38,146.85650583603015,333.84217464364485,507.4402226778548,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,6.202906398043542e+17,,,,1245mosH
114,115,72.0,1224.0,739.3333333333334,72,1223,739,73,1226,741,3,20.6224308013916,20.6224308013916,7.2370924949646,"[72, 1223, 740]",19.281470067903932,6,460.1489663180964,3,2,7.7292897808436924,40.15557363319528,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,827113356831326.8,,,,1245mosH
115,116,75.62857142857143,1226.5142857142857,600.6571428571428,72,1223,597,79,1231,607,70,579.068603515625,579.068603515625,13.626935958862305,"[78, 1227, 599]",117.19690952866601,560,459.7427401305519,8,10,54.10502846590584,106.98699821926802,133.73374913200612,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.3387587767466412e+16,,,,1245mosH
116,117,76.94444444444444,1229.4027777777778,758.1111111111111,72,1227,755,83,1233,764,72,436.2151184082031,436.2151184082031,10.137758255004883,"[80, 1229, 759]",14.279607746320519,594,459.6073468644893,6,9,85.02218758928062,80.21661744716451,120.32492769795805,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.802013105867795e+16,,,,1245mosH
117,118,76.16379310344827,1229.896551724138,618.0862068965517,72,1225,614,81,1234,625,116,1016.8843994140625,1016.8843994140625,14.533621788024902,"[80, 1232, 615]",22.566441991159877,891,459.6073468644893,9,11,69.56360802759322,120.32492769795805,147.0638021789191,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.1754908112370104e+16,,,,1245mosH
118,119,72.0,1230.5,727.5,72,1230,727,73,1232,729,2,17.968191146850586,17.968191146850586,9.981767654418945,"[72, 1230, 728]",inf,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,745724925157927.5,,,,1245mosH
119,120,72.0,1231.0,757.0,72,1231,757,73,1232,758,1,6.231930732727051,6.231930732727051,6.231930732727051,"[72, 1231, 757]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,260814181751194.5,,,,1245mosH
120,121,72.0,1236.0,745.0,72,1236,745,73,1237,746,1,7.013128757476807,7.013128757476807,7.013128757476807,"[72, 1236, 745]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,295954209508676.3,,,,1245mosH
121,122,75.90825688073394,1238.2752293577983,606.1009174311927,72,1234,595,81,1248,613,109,859.181640625,859.181640625,15.774381637573242,"[80, 1236, 609]",136.52216979829032,2268,459.7427401305519,14,18,69.56360802759322,187.22725385438082,240.72076364632855,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,4.245908134273834e+16,,,,1245mosH
122,123,72.0,1239.5,625.5,72,1239,625,73,1241,627,2,19.189891815185547,19.189891815185547,9.771293640136719,"[72, 1239, 626]",inf,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,823199229104455.1,,,,1245mosH
123,124,75.15384615384616,1245.3076923076924,616.6153846153846,72,1243,614,79,1249,620,52,211.44171142578125,211.44171142578125,11.323722839355469,"[76, 1248, 614]",3.918388991807393,252,459.7427401305519,6,6,54.10502846590584,80.24024803075453,80.24024803075453,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1.0445610126093896e+16,,,,1245mosH
124,125,75.06849315068493,1259.4246575342465,621.3287671232877,72,1257,616,79,1265,626,73,513.0089721679688,513.0089721679688,12.806267738342285,"[76, 1263, 617]",47.44951320348685,560,459.7427401305519,8,10,54.10502846590584,106.98699821926802,133.73374913200612,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.9458524257667148e+16,,,,1245mosH
125,126,72.0,1259.0,601.0,72,1259,601,73,1260,602,1,7.321916103363037,7.321916103363037,7.321916103363037,"[72, 1259, 601]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,321753020245711.9,,,,1245mosH
126,127,72.0,1259.5,786.5,72,1259,786,73,1261,788,2,15.64589786529541,15.64589786529541,8.017992973327637,"[72, 1259, 787]",inf,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,692997312968758.0,,,,1245mosH
127,128,72.0,1269.0,743.0,72,1269,743,73,1270,744,1,7.3726677894592285,7.3726677894592285,7.3726677894592285,"[72, 1269, 743]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,329125834767165.3,,,,1245mosH
128,129,72.0,1269.0,773.0,72,1269,773,73,1270,774,1,7.607367515563965,7.607367515563965,7.607367515563965,"[72, 1269, 773]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,342256296702774.0,,,,1245mosH
129,130,75.09722222222223,1271.4722222222222,626.5972222222222,72,1269,623,79,1275,631,72,526.2232055664062,526.2232055664062,13.729543685913086,"[78, 1271, 627]",8.912801836238055,336,459.7427401305519,6,8,54.10502846590584,80.24024803075453,106.98699821926802,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.381829926925285e+16,,,,1245mosH
130,131,76.5609756097561,1272.2317073170732,792.0731707317074,72,1269,789,81,1276,798,82,578.842041015625,578.842041015625,11.566211700439453,"[79, 1272, 793]",15.0,567,459.6073468644893,7,9,69.56360802759322,93.58605403150975,120.32492769795805,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.638671467479052e+16,,,,1245mosH
131,132,72.0,1274.5,643.5,72,1274,643,73,1276,645,2,15.010762214660645,15.010762214660645,8.866170883178711,"[72, 1275, 643]",inf,4,460.1489663180964,2,2,7.7292897808436924,26.77038238437683,26.77038238437683,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,691041318593380.0,,,,1245mosH
132,133,72.0,1280.75,749.0,72,1280,748,73,1283,751,4,29.551315307617188,29.551315307617188,8.156862258911133,"[72, 1280, 750]",12.9645331526228,9,460.1489663180964,3,3,7.7292897808436924,40.15557363319528,40.15557363319528,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,1370742216710600.5,,,,1245mosH
133,134,78.08928571428571,1279.4910714285713,780.3214285714286,72,1275,776,85,1284,788,112,774.2570190429688,774.2570190429688,12.71352481842041,"[84, 1275, 787]",23.134209869590684,1404,459.3365835230689,9,12,100.48076715096799,120.25404201760082,160.3387255392495,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,3.6062585768877704e+16,,,,1245mosH
134,135,72.0,1282.0,613.0,72,1282,613,73,1283,614,1,7.939314842224121,7.939314842224121,7.939314842224121,"[72, 1282, 613]",,1,460.1489663180964,1,1,7.7292897808436924,13.385191180862408,13.385191180862408,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,373804161531556.3,,,,1245mosH
135,136,80.80729166666667,1296.1614583333333,614.609375,72,1291,607,91,1303,623,192,1583.39599609375,1583.39599609375,12.613112449645996,"[80, 1295, 616]",6.854101966249684,3648,459.06585109817763,12,16,146.85650583603015,160.244222088999,213.65896953480996,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,7.476667230600518e+16,,,,1245mosH
136,137,75.0945945945946,1296.5135135135135,636.4459459459459,72,1293,633,79,1300,641,74,547.422607421875,547.422607421875,13.186662673950195,"[78, 1297, 635]",10.695436606854933,392,459.7427401305519,7,8,54.10502846590584,93.61362304579919,106.98699821926802,data/vnet_output/exp5/vnet_cubeout_loud_1245mosH.fits,False,2.7291889249131376e+16,,,,1245mosH
